ROUGE-1,ROUGE-2,ROUGE-L,ROUGE-Lsum
19.362944401115527,6.520825394689313,15.085941202532837,15.085941202532837
19.994051074591944,6.271222244323422,14.433170628576883,14.433170628576883
22.044389418859456,7.584367819831387,17.102744136279775,17.102744136279775
35.723931419108936,13.454031339781114,22.870122394061656,22.870122394061656
35.77458791679164,13.236457500229662,23.473121618437613,23.473121618437613
32.84676060506901,14.038671790528728,22.615876249046146,22.615876249046146
35.71719418882044,14.3790494795557,23.893168584465236,23.893168584465236
